title,company,location,link
반도체 High speed IO Circuit Design Engineer,"- S,H사 같은 규모큰 반도체 Chip Maker 회사로서 해외소재",서울,https://kr.indeed.com/viewjob?jk=82673db55189f726
[NIT Service] NAVER IDC 서버 운영/관리(춘천),엔아이티서비스,강원도 춘천,https://kr.indeed.com/viewjob?jk=f08b260beb709006
[메가존클라우드] Commercial Tech 부문별,메가존,서울 강남구,https://kr.indeed.com/viewjob?jk=07192594e7587478
테크빌더팀 웹어플리케이션 개발자 (백앤드/프론트앤드),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=9d9f5827c98272c9
[경력] 음성인식 엔진 개발,현대엠엔소프트,서울 용산구,https://kr.indeed.com/viewjob?jk=5bdf968fa6fc2f72
[XR Experience] 메디컬 콘텐츠 Unity 개발 경력자,테트라시그넘,서울 송파구,https://kr.indeed.com/viewjob?jk=993c3077a05b9867
O2O Platform Frontend Web(신입/경력),에이치에너지,서울 강남구,https://kr.indeed.com/viewjob?jk=f77e874155d137ee
20년 차량용 반도체/전장SW 전문가 경력 상시 [AP 개발],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=c7784e286659a62b
SW 엔지니어 ( DB 데이터 시스템 / 1~3년 ),서울외대스카우트,서울 강남구,https://kr.indeed.com/viewjob?jk=e3db2ecb2acf6ad8
20년 차량용 반도체/전장SW 전문가 경력 상시 [ADAS/자율주행개발],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=85749981b8b09cb2
[기업부설연구소] 소프트웨어 개발자,삼정산업,포항 북구,https://kr.indeed.com/viewjob?jk=74b739e7fd313e49
Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef
[던전앤파이터] 3D애니메이터,네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=750e4fce9ad36d20
경험최적화파트 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=7bf179a290a157b2
넥슨 분석시스템을 운영할 시스템 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=9e127b84f8f4dee7
[해외취업] TOSHIBA CORPORATION_ 연구자-사회 인프라 시스템 CPS/IoT기술 연구,파소나,대한민국,https://kr.indeed.com/viewjob?jk=948b4ce2e1806495
"AWS클라우드 시스템 엔지니어: AWS, Dockers,Terraform, Ansible, InfluxDB, ELK","INKA Entworks, Inc.",서울 강남구,https://kr.indeed.com/viewjob?jk=d7288f0617e30451
[해외취업] TOSHIBA CORPORATION_ 연구자-데이터베이스 관리 시스템 및 데이터 처리 플랫폼,파소나,대한민국,https://kr.indeed.com/viewjob?jk=96ea0b66d78d41e2
전기자동차 응용 소트프웨어 신입/경력 정규직 (PC / Smart폰 App. 개발),에디슨테크,대전 유성구,https://kr.indeed.com/viewjob?jk=3d5b1b1bce167058
[공덕동] 데이터 엔지니어,옷딜,서울 공덕동,https://kr.indeed.com/viewjob?jk=85916c8fb123fc68
백엔드 개발자 (데이터 엔지니어) Senior,유저해빗,서울 마포구,https://kr.indeed.com/viewjob?jk=452f37372f9f6309
클라우드 엔지니어&백엔드 개발자 -중견 IT기업,피엔씨서치,성남 분당구,https://kr.indeed.com/viewjob?jk=1bf4574df8b56f86
로스토리 데이터사이언티스트 신입 및 경력직,로스토리,서울 서초구,https://kr.indeed.com/viewjob?jk=1e39da0e5592c430
Backend Software Engineer(Streaming Data App),하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=97b8a276ee41952f
병역특례 전문연구요원.,로투보,인천 연수구,https://kr.indeed.com/viewjob?jk=056aab3044ea823e
[마감임박] 자바(JAVA) 개발자 전문가로 성장하자(취업연계),중앙에이치티에이,서울 종로구,https://kr.indeed.com/viewjob?jk=d1dd97da8d0c637a
NAVER IDC 서버 운영/관리(평촌),엔아이티서비스,성남 삼평동,https://kr.indeed.com/viewjob?jk=089d33539e3b9672
[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),지식시스템(주) 관심기업 IBK추천,성남 삼평동,https://kr.indeed.com/viewjob?jk=9d402790b29c351e
VPP Platform Backend(신입/경력),에이치에너지,서울 강남구,https://kr.indeed.com/viewjob?jk=b5e2b107f9c750bd
백엔드 S/W 엔지니어 경력 정규직,맨코어,서울 강남구,https://kr.indeed.com/viewjob?jk=fd0e4721ff1354a0
게임 서버 프로그래밍,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=3d678bf37ef6b4a4
데이터분석가(게임어뷰징 탐지),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524
데브옵스개발팀 - 데브옵스 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=8e72803e8ffa7f7c
"Solutions Architect, Manufacturing Specialist - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1502306577f8b10a
JAVA프로그래밍 개발자,뉴에어솔류션,서울 영등포구,https://kr.indeed.com/viewjob?jk=42c45f5fc307dfdb
[던전앤파이터(중국)] 컨텐츠 기획자(신입),네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=742179f9fc5a69e6
데이터 플랫폼 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=371bf411a9529ae9
정보 보안 운영 관리 엔지니어 (신입/경력),이스트게임즈,서울 서초동,https://kr.indeed.com/viewjob?jk=390986dafb6ce52f
백엔드/프론트엔드 개발자 (경력직),베이비랩,대전 유성구,https://kr.indeed.com/viewjob?jk=33871df95eae9525
"응용소프트웨어,소프트웨어개발,SW, 프로그램, 프로그래머",스마탑,대구 달서구,https://kr.indeed.com/viewjob?jk=a9721a2d41eef2cf
[공통기술부문] 네트워크 엔지니어 (3년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=bbfbbe1cbe2e294a
IoT 펌웨어 개발 경력자,더웨이브톡,서울 성수동2가,https://kr.indeed.com/viewjob?jk=a754305853b4777f
[배민서비스실] 검색서비스 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=1241d1e756b15ce4
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,이투스교육,서울 강남구,https://kr.indeed.com/viewjob?jk=9b09565fe78ef392
JAVA 기반 응용SW개발자 양성훈련 훈련교사,중앙직업전문학교,대구 중구,https://kr.indeed.com/viewjob?jk=9016eb871f4d986e
VOC분석/지원 솔루션 운영담당자(2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=dadb21a93ac34317
20년 차량용 반도체/전장SW 전문가 경력 상시 [제어평가],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=5d0fb885557980af
스마트폰 어플리케이션(App) 경력 정규직,에코플레이,서울 강남구,https://kr.indeed.com/viewjob?jk=0547f0147509c4f7
웹 백엔드 소프트웨어 엔지니어,데브시스터즈,서울 강남구,https://kr.indeed.com/viewjob?jk=dfce92a4bb89c1bc
[쿠키런: 오븐브레이크] 서버 소프트웨어 엔지니어 (경력),데브시스터즈,서울 강남구,https://kr.indeed.com/viewjob?jk=09960117d86f2ab6
스크립트 개발 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d56db98820a1324c
서비스 프로그램 및 서버 프로그램 신입개발자,이루텔럭키,경기도 군포,https://kr.indeed.com/viewjob?jk=653c4e2277a11de3
NLP 자연어처리 Text Mining Cell 장 (금융대기업의 자회사),30년 연혁의 중견기업 (금융대기업의 자회사),서울,https://kr.indeed.com/viewjob?jk=5e904364dfc20c4f
대기업 길안내 및 교통정보 서비스 테스트 및 품질관리,차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/viewjob?jk=81cf1f8167165f49
메이저 대형게임개발회사 크래시수집을 위한 클라이언트 프로그래머 포지션 ASAP,메이저 대형게임개발회사,성남 판교역,https://kr.indeed.com/viewjob?jk=3833d6df4356ebf5
배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=ae030e8e748ff5c8
프론트엔드 팀원급 및 백엔드 팀원급,5년차 28명 규모의 세무비서/경영지원 사업의 벤처기업,서울 강남구,https://kr.indeed.com/viewjob?jk=cfb8cd3add9eac67
Cloud Support Eng. II (Net),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=33e3e72a9f2a56aa
"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터,대전 중구,https://kr.indeed.com/viewjob?jk=1748baa27965fdbf
"Specialized Solutions Architect III, Analytics",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1961cdd73f62c880
JAVA프로그래밍 개발자,뉴에어솔루션,서울 영등포구,https://kr.indeed.com/viewjob?jk=3cc4996399dea4ef
소프트웨어 개발자 찾습니다.,엘렉시,서울 서초구,https://kr.indeed.com/viewjob?jk=46d3481d06d5f297
Cloud Application Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=d9470ee259f7457b
[공통기술부문] DBA,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=611a08c9fbbafbc4
"[판교] AI 전문 WEB/APP (연구소/마케팅) 정규직, 미래기술연구소 수출유망기업",루이테크놀로지,성남 수정구,https://kr.indeed.com/viewjob?jk=17190562e8a9fb3d
"AWS클라우드 시스템 엔지니어: AWS, Dockers,Terraform, Ansible, InfluxDB, ELK","INKA Entworks, Inc.",서울 강남구,https://kr.indeed.com/viewjob?jk=d7288f0617e30451
정규직/경력자 ) 안드로이드 앱개발 경력자 경력사원 (3년이상),이퓨인터내셔널,서울 강남구,https://kr.indeed.com/viewjob?jk=fe3fc91881dabc10
"토목설계, 토목기사 외 신입/경력 정규직, 계약직, 인턴",한국도로기술21,경기도 화성,https://kr.indeed.com/viewjob?jk=7d218fea2ed0fd33
데이터 분석 솔루션 기반 웹프로그래머,비즈플러그,서울 송파구,https://kr.indeed.com/viewjob?jk=0dc4cd891059fbed
외국계 한국법인 백엔드 경력 사원,엘마르코리아,서울,https://kr.indeed.com/viewjob?jk=8e79c59826227cee
[경력] 데브옵스개발 담당자,다나와,서울 양천구,https://kr.indeed.com/viewjob?jk=49994ff4c66c566c
웹 응용 소프트웨어 개발자,시큐어인공지능,서울 성수동1가,https://kr.indeed.com/viewjob?jk=69c548fd5d4ab8bd
생물정보분석 (Bioinformatics) 연구원,핼액을 기반으로 암의 조기진단에 도전하는 혁신적인 헬스케어 기업,서울 금천구,https://kr.indeed.com/viewjob?jk=fb33568645bfd3ed
온시큐리티(주) 빅데이터기반 인공지능 네트워크/보안 개발자 정규직,온시큐리티,서울 송파구,https://kr.indeed.com/viewjob?jk=2c229768afa02d2d
Full Stack Developer (Internal Products),비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=350b7411f2bc04e6
서버 개발자,비스퀘어,성남 분당구,https://kr.indeed.com/viewjob?jk=ea5b9b6b81207221
충청권 인공지능 교육 프로그램 교육생,충북과학기술혁신원,청주 서원구,https://kr.indeed.com/viewjob?jk=a2ed74ef1e270174
[큐셀] 시스템개발센터 경력사원 [소프트웨어개발팀 HEMS Embedded],한화솔루션,서울 중구,https://kr.indeed.com/viewjob?jk=4f778db30cc2531c
JAVA 웹 개발자,에이치랩,서울 마포구,https://kr.indeed.com/viewjob?jk=5d9914f3c5f30e84
서버개발자 사원 대리급,"- 전자상거래업,기타 통신 판매업,일반여행업, 여행중개업",서울 서초구,https://kr.indeed.com/viewjob?jk=3b61e46623f0e805
온라인 서비스 기술지원 고객 CS 이슈지원 테스트 지원,5년차 28명 규모의 세무비서/경영지원 사업의 벤처기업,서울 강남구,https://kr.indeed.com/viewjob?jk=949f2b2e16f3690d
데이터 과학자 (3년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=786df6fc50dd84f3
IT,(주)킨펙오토,부산 연제구,https://kr.indeed.com/viewjob?jk=c02978958ef0cdde
GNI 소프트웨어 개발자,KAN,울산 북구,https://kr.indeed.com/viewjob?jk=b2ebc1da56d8b120
"커머스, 풀필먼트, 백엔드 시스템 개발",국내 패션 테크기업 개발팀 팀장급,서울 강남구,https://kr.indeed.com/viewjob?jk=7a7ab08c7748b56f
신입 SW프로그래머 찾읍니다.,나무와숲,대전 유성구,https://kr.indeed.com/viewjob?jk=96fc7849e235c8a4
"대기업 컨텐츠 서비스, 검색 서비스 테스트 및 품질관리",차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/viewjob?jk=923e9f7bbfac6aad
네이버웹툰(주) AI 어플리케이션 엔지니어(경력) (상시),네이버,서울,https://kr.indeed.com/viewjob?jk=b6a69d4f4e0a3017
"대기업 빅데이터 분석 시스템 개발 및 운영 (Linux,Spark, Python, Java)",차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/viewjob?jk=3cdc2dd9e04de2ef
데이터프로덕트 서버 개발자 (2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=f2e8324d211ea289
Associate Solutions Architect - Application Architecture Focused Solutions Architect I,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=582d5b309ee4202c
SW 배움 좋아하는 긍정적 마인드 소유한 개발자,스마트쿱,서울,https://kr.indeed.com/viewjob?jk=ce41340260a844d2
[펜타클] 백엔드 엔지니어,메가존,서울 강남구,https://kr.indeed.com/viewjob?jk=7f617b492b1acdea
[기업부설연구소] SW 개발 정규직,다스코포레이션,경상북도 구미,https://kr.indeed.com/viewjob?jk=c811bba5936a6ff0
빅데이터 분석/컨설팅(3년이상 경력),에이치알 코리아,서울,https://kr.indeed.com/viewjob?jk=1686bc8fdc03fd84
Senior Data Scientist - AWS Professional Services Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=d8dbed4efb6aa668
DevOps Engineer,딜리버리히어로코리아,서울 서초동,https://kr.indeed.com/viewjob?jk=8035a20439985c71
데이터 서비스/DevOps 엔지니어,데브시스터즈,서울 강남구,https://kr.indeed.com/viewjob?jk=24a5b054663f5868
아이나비 ADAS 영상처리 알고리즘 개발자 신입 및 경력 모집,팅크웨어(주) 관심기업,성남 삼평동,https://kr.indeed.com/viewjob?jk=f313fb5e0eb39349
[공통기술부문] 클라우드플랫폼 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=b18fa310f705ed6d
웹 서버 개발 경력자,YJ TECHNLGY,경기도 화성,https://kr.indeed.com/viewjob?jk=41d3edef41054cd3
기술영업(신입/경력),에이치알 코리아,대한민국,https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa
-[(주)이루텔럭커] 서버프로그램 및 서비스 개발자,이루텔럭키,경기도 군포,https://kr.indeed.com/viewjob?jk=dfe91dd8a6b05e94
ASIC SoC Logic Design Verification 엔지니어,외국계 ASIC SoC 디자인회사,성남 분당구,https://kr.indeed.com/viewjob?jk=830908a2ff101083
20년 차량용 반도체/전장SW 전문가 경력 상시 [PT SW플랫폼 개발],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=0fd935a8c87c082e
Back-end Engineer 경력 채용,주식회사 카사코리아 관심기업,서울 삼성동,https://kr.indeed.com/viewjob?jk=7ab72b2f19e2425d
Customer Facing Data Scientist,Ever Better Recruitment (EBR),서울,https://kr.indeed.com/viewjob?jk=b06176c3a7092e0a
"[(주)데이터누리] Java 개발자 신입, 경력",데이터누리,서울 강서구,https://kr.indeed.com/viewjob?jk=643ef4db65461d01
C#으용소프트웨어 개발자,시큐어인공지능,서울 성수동1가,https://kr.indeed.com/viewjob?jk=d3e5ecb85d851b0b
웹 서버 개발 경력자,YJ TECHNOLOGY,경기도 화성,https://kr.indeed.com/viewjob?jk=c76b803a42e618ec
데이터 엔지니어 (3년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=c62d380a1585df66
Operations Associate (운영팀원) - 한국,Beam,서울,https://kr.indeed.com/viewjob?jk=e58c6fe6fd87f03e
"AWS클라우드 시스템 엔지니어: AWS, Dockers,Terraform, Ansible, InfluxDB, ELK","INKA Entworks, Inc.",서울 강남구,https://kr.indeed.com/viewjob?jk=d7288f0617e30451
"서버, 서버개발 외 경력 정규직",NZIA connect Inc.,인천 부평구,https://kr.indeed.com/viewjob?jk=60dfe14d5c2972e7
PHP(Laravel) 웹앱 개발 경력직 (급여 최고 대우),세마그룹,부산,https://kr.indeed.com/viewjob?jk=ce68538bd5f734f2
[앰진시큐러스] 백엔드 개발자(Python/Java/C/C++),앰진시큐러스,서울 문정동,https://kr.indeed.com/viewjob?jk=ce88af1fe8c54930
Operations Manager (운영팀장) - 한국,Beam,서울,https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5
[경력] IT 프로덕트 엔지니어 채용,에이치알 코리아,서울,https://kr.indeed.com/viewjob?jk=16bc8ec3d13bcea1
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아,대한민국,https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
[IT R&D] 머신러닝 개발 부문 (주임~과장),Success Korea,서울 을지로동,https://kr.indeed.com/viewjob?jk=1a8ac51bcd79040f
Data Mining 개발(3년이상 경력),에이치알 코리아,서울,https://kr.indeed.com/viewjob?jk=8cf3625826afa063
저축은행 디지털뱅킹팀 데이터분석 경력,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=53ced11b1e0addce
기술적 진단/침해분석 (대리~과장),Success Korea,서울,https://kr.indeed.com/viewjob?jk=57eeb0cd4196cbe4
빅데이터 개발(3년이상 경력),에이치알 코리아,서울,https://kr.indeed.com/viewjob?jk=a72ab5e8773b9ad8
DevOps 엔지니어(과장~차장급),TV홈쇼핑,성남 판교역,https://kr.indeed.com/viewjob?jk=453d85d6af20f14e
결제시스템 기술개발 (대리-과장),Success Korea,성남 판교역,https://kr.indeed.com/viewjob?jk=d5a08b8f70e8d699
